timestamp,prb_utilization,active_ue_count,throughput_mbps,latency_ms,handover_success_rate,snr_db,packet_loss_rate,is_anomaly
2025-08-21 04:28:50.675308,40.31,202,232.98,4.96,0.8598,21.32,0.028385,False
2025-08-21 04:29:50.675308,67.14,197,253.77,18.57,0.7755,13.22,0.004449,False
2025-08-21 04:30:50.675308,23.64,187,267.11,14.26,0.8984,20.73,0.033588,False
2025-08-21 04:31:50.675308,51.18,200,294.44,7.61,0.9119,23.26,0.017851,False
2025-08-21 04:32:50.675308,73.1,208,347.02,6.57,0.9215,14.44,0.012918,False
2025-08-21 04:33:50.675308,44.23,203,359.05,14.23,0.8061,5.0,0.014774,False
2025-08-21 04:34:50.675308,34.26,183,369.4,4.27,0.8018,28.46,0.008031,False
2025-08-21 04:35:50.675308,50.04,184,268.38,18.7,0.7,22.27,0.015028,False
2025-08-21 04:36:50.675308,69.97,181,404.64,7.93,0.7,15.67,0.068228,False
2025-08-21 04:37:50.675308,41.11,190,439.52,14.18,0.8771,14.1,0.013339,False
2025-08-21 04:38:50.675308,62.86,189,272.09,27.38,0.736,16.97,0.021193,False
2025-08-21 04:39:50.675308,38.62,179,140.16,38.61,0.8573,33.36,0.04608,False
2025-08-21 04:40:50.675308,37.7,196,259.01,5.58,0.8215,15.58,0.034127,False
2025-08-21 04:41:50.675308,64.47,207,307.36,32.52,0.7912,12.24,0.010202,False
2025-08-21 04:42:50.675308,72.89,200,210.95,2.96,0.8457,6.92,0.017939,False
2025-08-21 04:43:50.675308,48.12,202,402.87,15.12,0.7788,11.53,0.01473,False
2025-08-21 04:44:50.675308,51.69,207,308.37,8.68,0.7,9.81,0.053437,False
2025-08-21 04:45:50.675308,52.95,201,411.3,8.69,0.9352,35.0,0.025727,False
2025-08-21 04:46:50.675308,54.75,209,188.18,5.23,0.8115,10.25,0.010359,False
2025-08-21 04:47:50.675308,61.45,205,236.78,9.17,0.8123,25.25,0.048821,False
2025-08-21 04:48:50.675308,61.56,188,324.94,4.01,0.7502,18.21,0.014769,False
2025-08-21 04:49:50.675308,25.03,223,356.54,3.16,0.7,8.93,0.003145,False
2025-08-21 04:50:50.675308,40.2,191,408.78,2.18,0.7902,26.66,0.053566,False
2025-08-21 04:51:50.675308,48.66,211,209.64,18.61,0.7679,20.11,0.015241,False
2025-08-21 04:52:50.675308,52.23,198,277.39,2.66,0.7,24.89,0.012971,False
2025-08-21 04:53:50.675308,33.84,184,267.99,6.41,0.7,23.62,0.004044,False
2025-08-21 04:54:50.675308,15.95,200,308.53,11.41,0.7,28.02,0.016014,False
2025-08-21 04:55:50.675308,83.18,180,234.67,2.96,0.7,15.76,0.001,False
2025-08-21 04:56:50.675308,47.69,200,375.26,9.76,0.8398,13.81,0.025301,False
2025-08-21 04:57:50.675308,66.48,183,307.32,11.68,0.8729,5.22,0.014098,False
2025-08-21 04:58:50.675308,53.51,170,221.71,3.58,0.8133,5.7,0.007771,False
2025-08-21 04:59:50.675308,57.33,195,473.31,2.32,0.902,26.89,0.004808,False
2025-08-21 05:00:50.675308,7.31,2,36.72,0.16,0.9976,37.22,0.000165,True
2025-08-21 05:01:50.675308,93.2,1,933.94,182.3,0.0034,-3.19,0.000204,True
2025-08-21 05:02:50.675308,49.17,193,233.55,13.22,0.7058,14.15,0.0584,False
2025-08-21 05:03:50.675308,95.56,3,5.69,198.28,0.9988,-6.9,0.000196,True
2025-08-21 05:04:50.675308,24.82,182,248.68,6.07,0.7625,8.69,0.019923,False
2025-08-21 05:05:50.675308,37.58,187,237.02,6.95,0.9207,22.28,0.009185,False
2025-08-21 05:06:50.675308,39.0,218,180.39,41.88,0.7,10.71,0.003354,False
2025-08-21 05:07:50.675308,29.2,187,289.35,7.72,0.9708,25.02,0.008602,False
2025-08-21 05:08:50.675308,33.97,199,366.9,4.7,0.9306,24.79,0.001984,False
2025-08-21 05:09:50.675308,48.96,180,489.47,6.73,0.9167,20.9,0.002164,False
2025-08-21 05:10:50.675308,49.64,215,175.33,12.58,0.9649,22.52,0.009653,False
2025-08-21 05:11:50.675308,38.79,208,227.6,5.23,0.8964,32.65,0.009519,False
2025-08-21 05:12:50.675308,70.52,211,315.69,4.29,0.937,18.65,0.019553,False
2025-08-21 05:13:50.675308,31.89,200,269.84,3.09,0.7,17.61,0.01884,False
2025-08-21 05:14:50.675308,44.09,197,204.5,4.45,0.8756,23.79,0.004551,False
2025-08-21 05:15:50.675308,38.25,189,340.58,3.38,0.7659,21.61,0.012988,False
2025-08-21 05:16:50.675308,83.04,172,219.43,4.01,0.891,22.59,0.094656,False
2025-08-21 05:17:50.675308,45.75,194,308.89,3.92,0.9004,11.12,0.00562,False
2025-08-21 05:18:50.675308,37.35,177,279.89,41.6,0.98,5.83,0.04938,False
2025-08-21 05:19:50.675308,34.21,164,336.22,2.95,0.9352,27.44,0.007052,False
2025-08-21 05:20:50.675308,38.05,203,237.87,5.61,0.9766,26.96,0.009865,False
2025-08-21 05:21:50.675308,18.84,209,261.69,19.62,0.9757,10.75,0.033423,False
2025-08-21 05:22:50.675308,51.96,206,374.47,5.87,0.8961,9.56,0.012235,False
2025-08-21 05:23:50.675308,50.58,219,306.87,5.22,0.8882,18.56,0.045739,False
2025-08-21 05:24:50.675308,94.26,967,25.43,0.44,0.0528,-4.16,0.48784,True
2025-08-21 05:25:50.675308,52.49,181,277.42,5.04,0.7,14.35,0.009369,False
2025-08-21 05:26:50.675308,46.25,217,454.74,13.97,0.8076,14.92,0.006494,False
2025-08-21 05:27:50.675308,9.47,974,906.63,0.17,0.0619,45.04,0.473123,True
2025-08-21 05:28:50.675308,46.67,186,219.28,7.99,0.93,35.0,0.023769,False
2025-08-21 05:29:50.675308,51.05,200,189.27,25.38,0.7362,28.62,0.033087,False
2025-08-21 05:30:50.675308,48.02,185,402.94,8.83,0.98,13.16,0.021122,False
2025-08-21 05:31:50.675308,54.27,216,227.7,5.91,0.8656,35.0,0.032506,False
2025-08-21 05:32:50.675308,57.04,205,254.55,2.33,0.8679,35.0,0.012556,False
2025-08-21 05:33:50.675308,37.68,206,339.98,5.2,0.9548,19.59,0.024053,False
2025-08-21 05:34:50.675308,49.16,206,326.37,2.79,0.8979,23.38,0.001,False
2025-08-21 05:35:50.675308,67.51,202,342.26,4.16,0.7681,17.63,0.031886,False
2025-08-21 05:36:50.675308,19.39,214,519.42,14.96,0.9085,24.11,0.011357,False
2025-08-21 05:37:50.675308,24.6,195,307.92,13.08,0.7,22.58,0.009329,False
2025-08-21 05:38:50.675308,38.03,216,425.63,13.58,0.9032,24.1,0.030806,False
2025-08-21 05:39:50.675308,48.59,187,323.62,19.15,0.7107,23.52,0.007389,False
2025-08-21 05:40:50.675308,51.22,186,293.3,2.7,0.9174,35.0,0.001,False
2025-08-21 05:41:50.675308,91.74,0,32.17,142.54,0.9917,43.52,0.339328,True
2025-08-21 05:42:50.675308,47.73,197,324.18,18.43,0.742,34.85,0.047721,False
2025-08-21 05:43:50.675308,28.9,198,318.92,26.25,0.9191,9.55,0.023012,False
2025-08-21 05:44:50.675308,48.59,204,304.22,11.26,0.7313,16.29,0.006074,False
2025-08-21 05:45:50.675308,51.54,209,302.59,9.1,0.8591,6.58,0.003543,False
2025-08-21 05:46:50.675308,49.38,196,426.39,2.47,0.7,23.9,0.014484,False
2025-08-21 05:47:50.675308,33.56,177,386.26,3.39,0.7703,18.52,0.041545,False
2025-08-21 05:48:50.675308,58.15,192,292.45,9.76,0.7,27.58,0.005339,False
2025-08-21 05:49:50.675308,24.31,234,178.87,4.01,0.7,24.01,0.011261,False
2025-08-21 05:50:50.675308,27.62,192,208.21,18.36,0.78,15.37,0.0097,False
2025-08-21 05:51:50.675308,28.42,190,328.21,3.96,0.98,5.0,0.034773,False
2025-08-21 05:52:50.675308,31.88,221,181.81,6.77,0.8772,25.56,0.052343,False
2025-08-21 05:53:50.675308,59.21,183,205.73,2.98,0.8545,23.91,0.011101,False
2025-08-21 05:54:50.675308,56.05,219,278.84,11.89,0.7,32.35,0.001649,False
2025-08-21 05:55:50.675308,45.76,203,351.37,19.73,0.8241,19.14,0.015091,False
2025-08-21 05:56:50.675308,35.28,206,155.48,8.44,0.882,27.28,0.045101,False
2025-08-21 05:57:50.675308,91.68,2,14.71,174.32,0.1135,-1.12,0.000881,True
2025-08-21 05:58:50.675308,71.17,202,234.31,10.32,0.9328,7.06,0.014501,False
2025-08-21 05:59:50.675308,32.81,216,106.7,2.26,0.837,28.44,0.006345,False
2025-08-21 06:00:50.675308,41.82,205,291.25,9.45,0.8615,5.0,0.054192,False
2025-08-21 06:01:50.675308,44.83,170,447.73,2.07,0.8379,35.0,0.014658,False
2025-08-21 06:02:50.675308,60.28,204,218.15,8.78,0.7,32.88,0.012472,False
2025-08-21 06:03:50.675308,57.21,211,237.6,2.74,0.7,28.54,0.008583,False
2025-08-21 06:04:50.675308,75.63,234,383.57,13.55,0.8267,21.21,0.018473,False
2025-08-21 06:05:50.675308,34.54,222,276.16,4.14,0.7744,14.47,0.005767,False
2025-08-21 06:06:50.675308,41.09,225,317.6,2.68,0.828,35.0,0.00908,False
2025-08-21 06:07:50.675308,43.2,215,466.94,3.69,0.933,21.34,0.028456,False
2025-08-21 06:08:50.675308,28.04,210,237.29,4.59,0.7549,13.0,0.012651,False
2025-08-21 06:09:50.675308,55.32,206,375.49,3.78,0.7773,21.37,0.011123,False
2025-08-21 06:10:50.675308,35.91,188,210.42,2.32,0.889,15.69,0.016667,False
2025-08-21 06:11:50.675308,52.59,214,283.84,3.77,0.7718,23.74,0.021645,False
2025-08-21 06:12:50.675308,54.22,200,174.12,3.0,0.8052,5.0,0.008129,False
2025-08-21 06:13:50.675308,38.43,221,242.57,5.19,0.8833,9.1,0.013388,False
2025-08-21 06:14:50.675308,45.63,213,316.44,18.14,0.7234,24.66,0.001529,False
2025-08-21 06:15:50.675308,63.58,186,180.19,4.77,0.8334,18.84,0.055804,False
2025-08-21 06:16:50.675308,53.41,190,334.88,16.0,0.7,9.93,0.021604,False
2025-08-21 06:17:50.675308,43.57,201,399.06,18.82,0.938,5.06,0.052609,False
2025-08-21 06:18:50.675308,44.55,177,358.76,4.64,0.8865,19.77,0.022039,False
2025-08-21 06:19:50.675308,36.93,202,128.18,3.9,0.7961,20.66,0.002892,False
2025-08-21 06:20:50.675308,0.53,2,926.7,179.7,0.0997,-8.98,0.000707,True
2025-08-21 06:21:50.675308,59.23,194,276.59,2.77,0.9755,18.22,0.028435,False
2025-08-21 06:22:50.675308,25.15,194,272.28,6.41,0.9475,26.51,0.021957,False
2025-08-21 06:23:50.675308,51.62,213,249.73,4.64,0.8874,35.0,0.024988,False
2025-08-21 06:24:50.675308,38.57,200,263.9,4.55,0.9518,24.02,0.01096,False
2025-08-21 06:25:50.675308,31.54,226,298.35,14.7,0.9396,21.05,0.078749,False
2025-08-21 06:26:50.675308,43.38,206,316.78,8.9,0.7,35.0,0.024781,False
2025-08-21 06:27:50.675308,56.45,201,340.02,2.53,0.825,13.23,0.055262,False
2025-08-21 06:28:50.675308,44.7,212,292.78,15.52,0.7595,16.78,0.001,False
2025-08-21 06:29:50.675308,38.64,217,203.37,8.29,0.8052,23.4,0.021818,False
2025-08-21 06:30:50.675308,45.02,223,243.26,9.79,0.8465,13.01,0.019397,False
2025-08-21 06:31:50.675308,31.36,230,268.06,6.48,0.858,24.75,0.078494,False
2025-08-21 06:32:50.675308,42.65,190,419.82,3.8,0.8154,16.86,0.0275,False
2025-08-21 06:33:50.675308,96.73,4,41.66,0.21,0.9936,-9.32,0.000529,True
2025-08-21 06:34:50.675308,40.86,205,336.72,5.91,0.8574,23.2,0.024808,False
2025-08-21 06:35:50.675308,58.13,227,278.54,5.27,0.8724,20.53,0.007429,False
2025-08-21 06:36:50.675308,59.92,178,252.16,6.46,0.8901,24.66,0.077183,False
2025-08-21 06:37:50.675308,45.19,201,271.26,2.02,0.7,18.36,0.016981,False
2025-08-21 06:38:50.675308,57.98,207,253.06,4.14,0.7,9.83,0.001,False
2025-08-21 06:39:50.675308,40.47,206,160.07,5.87,0.7,13.14,0.007985,False
2025-08-21 06:40:50.675308,72.82,190,177.36,11.07,0.7,31.31,0.00239,False
2025-08-21 06:41:50.675308,29.13,199,291.11,3.31,0.8991,23.5,0.031482,False
2025-08-21 06:42:50.675308,65.13,216,298.17,4.27,0.7,17.11,0.001238,False
2025-08-21 06:43:50.675308,47.17,204,338.34,8.93,0.8875,9.42,0.008288,False
2025-08-21 06:44:50.675308,25.77,214,304.84,7.25,0.7,29.71,0.001,False
2025-08-21 06:45:50.675308,53.14,203,152.94,17.3,0.7,27.26,0.026328,False
2025-08-21 06:46:50.675308,42.48,228,182.97,10.77,0.8726,25.07,0.007483,False
2025-08-21 06:47:50.675308,55.9,209,231.77,20.06,0.8383,9.36,0.015733,False
2025-08-21 06:48:50.675308,49.6,188,272.75,3.07,0.7721,26.65,0.002118,False
2025-08-21 06:49:50.675308,53.13,207,185.99,3.04,0.7,28.89,0.021714,False
2025-08-21 06:50:50.675308,46.54,173,342.19,41.42,0.9767,16.96,0.00729,False
2025-08-21 06:51:50.675308,55.71,195,374.98,40.39,0.8649,23.39,0.004573,False
2025-08-21 06:52:50.675308,35.72,217,283.22,6.26,0.7703,35.0,0.024284,False
2025-08-21 06:53:50.675308,47.72,194,328.82,5.57,0.7,17.43,0.016982,False
2025-08-21 06:54:50.675308,16.52,197,398.78,4.64,0.8111,16.18,0.019071,False
2025-08-21 06:55:50.675308,33.33,196,234.51,2.49,0.7,19.88,0.020419,False
2025-08-21 06:56:50.675308,36.33,200,292.62,19.21,0.7,27.06,0.034491,False
2025-08-21 06:57:50.675308,53.31,191,340.93,22.26,0.7341,15.76,0.00841,False
2025-08-21 06:58:50.675308,45.5,216,186.15,3.05,0.9626,20.96,0.048032,False
2025-08-21 06:59:50.675308,42.0,200,318.98,10.97,0.7981,7.53,0.007024,False
2025-08-21 07:00:50.675308,48.76,197,366.09,6.11,0.7,23.59,0.00299,False
2025-08-21 07:01:50.675308,34.96,216,335.84,3.48,0.9436,20.69,0.03291,False
2025-08-21 07:02:50.675308,46.01,193,251.21,10.98,0.737,35.0,0.033886,False
2025-08-21 07:03:50.675308,96.16,972,963.57,118.14,0.2764,-3.36,0.000228,True
2025-08-21 07:04:50.675308,90.35,3,47.87,170.12,0.1552,42.47,0.352409,True
2025-08-21 07:05:50.675308,43.86,211,343.17,29.33,0.828,20.09,0.019383,False
2025-08-21 07:06:50.675308,52.41,198,358.51,4.88,0.7,18.88,0.022061,False
2025-08-21 07:07:50.675308,47.95,210,275.88,4.42,0.7986,21.63,0.059849,False
2025-08-21 07:08:50.675308,39.94,187,200.02,13.07,0.9515,9.29,0.0418,False
2025-08-21 07:09:50.675308,35.58,207,329.71,4.6,0.7945,6.92,0.00552,False
2025-08-21 07:10:50.675308,23.8,187,330.17,11.14,0.9708,20.47,0.008041,False
2025-08-21 07:11:50.675308,34.54,177,299.44,5.66,0.7988,18.42,0.001499,False
2025-08-21 07:12:50.675308,37.62,209,236.02,4.05,0.7974,19.18,0.002205,False
2025-08-21 07:13:50.675308,34.2,198,332.14,8.47,0.7,13.11,0.012894,False
2025-08-21 07:14:50.675308,37.02,213,307.88,7.01,0.8424,17.59,0.006593,False
2025-08-21 07:15:50.675308,57.65,203,316.69,13.99,0.903,9.99,0.005194,False
2025-08-21 07:16:50.675308,33.91,191,368.54,10.36,0.9247,22.78,0.006444,False
2025-08-21 07:17:50.675308,14.92,210,325.11,4.57,0.7145,26.35,0.043276,False
2025-08-21 07:18:50.675308,42.11,186,322.09,17.03,0.8766,25.91,0.007758,False
2025-08-21 07:19:50.675308,61.58,210,257.56,2.18,0.8142,35.0,0.001036,False
2025-08-21 07:20:50.675308,60.15,191,286.29,6.42,0.9302,7.41,0.022801,False
2025-08-21 07:21:50.675308,55.03,188,193.5,17.54,0.715,19.41,0.00604,False
2025-08-21 07:22:50.675308,31.75,199,180.92,10.13,0.7,25.85,0.01045,False
2025-08-21 07:23:50.675308,6.87,984,35.94,192.7,0.1984,-3.16,0.000678,True
2025-08-21 07:24:50.675308,3.62,958,10.26,0.35,0.1,35.49,0.000956,True
2025-08-21 07:25:50.675308,27.18,206,200.28,13.64,0.8432,23.24,0.001,False
2025-08-21 07:26:50.675308,45.97,210,308.68,14.95,0.7619,16.84,0.034017,False
2025-08-21 07:27:50.675308,57.32,183,189.19,16.47,0.732,6.61,0.032607,False
2025-08-21 07:28:50.675308,30.17,225,316.47,3.07,0.7,21.62,0.02852,False
2025-08-21 07:29:50.675308,28.07,207,371.23,22.05,0.7425,13.57,0.001,False
2025-08-21 07:30:50.675308,56.59,196,346.02,2.69,0.8054,16.81,0.002126,False
2025-08-21 07:31:50.675308,37.79,193,216.76,2.62,0.801,16.46,0.002657,False
2025-08-21 07:32:50.675308,51.75,192,336.68,20.74,0.7,19.91,0.00785,False
2025-08-21 07:33:50.675308,4.19,989,824.46,149.92,0.9981,38.82,0.312724,True
2025-08-21 07:34:50.675308,34.81,207,253.34,6.87,0.9221,24.23,0.009488,False
2025-08-21 07:35:50.675308,25.47,194,353.96,17.27,0.9561,15.91,0.011788,False
2025-08-21 07:36:50.675308,62.11,196,364.16,13.27,0.92,35.0,0.025206,False
2025-08-21 07:37:50.675308,25.33,194,393.06,4.35,0.8919,35.0,0.013373,False
2025-08-21 07:38:50.675308,51.38,198,213.14,6.25,0.9472,19.7,0.019199,False
2025-08-21 07:39:50.675308,42.15,193,470.53,4.07,0.969,19.71,0.005875,False
2025-08-21 07:40:50.675308,45.73,200,242.85,7.27,0.7051,20.75,0.01515,False
2025-08-21 07:41:50.675308,55.03,188,447.9,5.91,0.8436,18.18,0.1,False
2025-08-21 07:42:50.675308,43.47,197,224.75,5.02,0.759,17.92,0.015496,False
2025-08-21 07:43:50.675308,21.12,193,279.17,2.08,0.9518,17.57,0.029593,False
2025-08-21 07:44:50.675308,40.63,190,236.72,8.07,0.904,20.59,0.00189,False
2025-08-21 07:45:50.675308,56.2,191,262.77,8.38,0.9264,16.56,0.007754,False
2025-08-21 07:46:50.675308,37.47,212,176.42,14.06,0.8666,34.35,0.033723,False
2025-08-21 07:47:50.675308,29.96,215,320.86,4.1,0.954,21.48,0.028536,False
2025-08-21 07:48:50.675308,29.82,199,180.57,3.85,0.7683,10.34,0.044974,False
2025-08-21 07:49:50.675308,51.31,199,276.92,2.08,0.7,14.62,0.044718,False
2025-08-21 07:50:50.675308,68.2,208,328.2,12.92,0.7,5.0,0.003963,False
2025-08-21 07:51:50.675308,60.6,200,299.04,2.07,0.8961,17.88,0.038531,False
2025-08-21 07:52:50.675308,54.42,218,317.26,2.01,0.9549,23.01,0.001,False
2025-08-21 07:53:50.675308,63.22,195,390.26,2.55,0.7,17.6,0.037816,False
2025-08-21 07:54:50.675308,31.37,203,277.89,8.26,0.8092,26.79,0.013293,False
2025-08-21 07:55:50.675308,52.59,192,377.51,31.32,0.8538,25.68,0.019424,False
2025-08-21 07:56:50.675308,57.1,200,293.11,2.66,0.7749,19.29,0.02512,False
2025-08-21 07:57:50.675308,67.51,202,285.66,23.6,0.7424,30.67,0.009223,False
2025-08-21 07:58:50.675308,48.74,193,448.8,7.27,0.7,22.6,0.026504,False
2025-08-21 07:59:50.675308,35.26,204,342.17,10.63,0.7,17.73,0.007408,False
2025-08-21 08:00:50.675308,40.01,215,178.02,17.16,0.8881,26.62,0.001,False
2025-08-21 08:01:50.675308,32.67,210,226.78,8.96,0.9329,30.61,0.020433,False
2025-08-21 08:02:50.675308,40.45,220,265.87,14.92,0.8654,19.65,0.001005,False
2025-08-21 08:03:50.675308,58.31,202,316.54,14.93,0.9344,32.69,0.076501,False
2025-08-21 08:04:50.675308,24.93,185,399.83,7.01,0.9132,20.58,0.001203,False
2025-08-21 08:05:50.675308,42.03,177,189.29,9.18,0.7,18.52,0.003288,False
2025-08-21 08:06:50.675308,32.43,189,311.54,6.96,0.9148,29.22,0.018445,False
2025-08-21 08:07:50.675308,7.32,990,36.1,178.22,0.1489,39.69,0.000432,True
2025-08-21 08:08:50.675308,77.27,213,314.53,16.39,0.9015,18.4,0.006458,False
2025-08-21 08:09:50.675308,54.48,205,255.88,2.16,0.9462,20.78,0.014349,False
2025-08-21 08:10:50.675308,24.49,204,287.5,11.64,0.8415,12.88,0.045774,False
2025-08-21 08:11:50.675308,41.49,207,261.9,10.32,0.8667,5.0,0.006952,False
2025-08-21 08:12:50.675308,65.48,192,193.93,11.58,0.7215,22.08,0.003879,False
2025-08-21 08:13:50.675308,32.44,192,234.96,2.23,0.821,5.0,0.009185,False
2025-08-21 08:14:50.675308,54.5,213,292.66,5.01,0.8275,24.48,0.027609,False
2025-08-21 08:15:50.675308,28.81,184,172.9,12.92,0.8423,27.82,0.061209,False
2025-08-21 08:16:50.675308,51.06,212,316.96,8.49,0.8993,24.22,0.030259,False
2025-08-21 08:17:50.675308,93.93,976,885.06,160.41,0.991,41.24,7.9e-05,True
2025-08-21 08:18:50.675308,38.18,194,355.59,20.29,0.8718,13.75,0.023027,False
2025-08-21 08:19:50.675308,56.85,191,452.57,2.75,0.7,22.13,0.001,False
2025-08-21 08:20:50.675308,30.7,206,168.32,3.82,0.7454,25.98,0.027244,False
2025-08-21 08:21:50.675308,51.52,215,257.61,10.41,0.7169,14.16,0.061875,False
2025-08-21 08:22:50.675308,52.45,232,333.39,5.37,0.7173,19.37,0.003514,False
2025-08-21 08:23:50.675308,54.21,200,414.37,3.54,0.7,25.09,0.014427,False
2025-08-21 08:24:50.675308,47.85,193,398.98,3.33,0.8644,9.92,0.075303,False
2025-08-21 08:25:50.675308,34.19,189,223.25,11.45,0.9101,19.65,0.010446,False
2025-08-21 08:26:50.675308,51.34,179,249.66,9.48,0.7,18.18,0.023221,False
2025-08-21 08:27:50.675308,21.63,198,237.1,5.5,0.7,16.09,0.0278,False
2025-08-21 08:28:50.675308,47.92,187,190.24,4.99,0.8583,8.47,0.035646,False
2025-08-21 08:29:50.675308,52.83,191,218.75,4.0,0.8796,28.89,0.010758,False
2025-08-21 08:30:50.675308,34.91,216,428.03,2.54,0.958,18.18,0.044883,False
2025-08-21 08:31:50.675308,40.67,205,226.39,6.24,0.9375,16.25,0.004434,False
2025-08-21 08:32:50.675308,31.7,184,220.44,9.55,0.7,19.51,0.015834,False
2025-08-21 08:33:50.675308,10.11,181,274.55,2.5,0.9103,5.0,0.0973,False
2025-08-21 08:34:50.675308,24.25,203,250.62,24.58,0.9025,29.56,0.02116,False
2025-08-21 08:35:50.675308,72.67,190,292.11,16.98,0.7,22.98,0.017514,False
2025-08-21 08:36:50.675308,47.75,177,277.93,20.28,0.7,21.2,0.028815,False
2025-08-21 08:37:50.675308,40.6,220,246.09,5.07,0.846,8.53,0.044487,False
2025-08-21 08:38:50.675308,0.47,952,32.02,0.13,0.1495,36.33,0.375821,True
2025-08-21 08:39:50.675308,30.81,197,325.99,17.46,0.86,21.85,0.007467,False
2025-08-21 08:40:50.675308,47.41,223,214.55,6.46,0.7937,15.38,0.023408,False
2025-08-21 08:41:50.675308,28.69,211,346.01,2.52,0.8104,19.3,0.003382,False
2025-08-21 08:42:50.675308,47.73,208,127.25,28.07,0.8032,20.94,0.002144,False
2025-08-21 08:43:50.675308,39.15,204,388.49,6.1,0.9369,23.61,0.025064,False
2025-08-21 08:44:50.675308,45.6,199,215.04,8.34,0.9182,5.0,0.006718,False
2025-08-21 08:45:50.675308,52.53,195,400.33,2.65,0.915,25.88,0.081037,False
2025-08-21 08:46:50.675308,95.65,984,945.1,91.36,0.9951,-9.05,0.000986,True
2025-08-21 08:47:50.675308,46.93,186,239.59,17.99,0.8618,32.3,0.010632,False
2025-08-21 08:48:50.675308,38.89,190,363.6,13.91,0.9445,21.44,0.002694,False
2025-08-21 08:49:50.675308,26.7,218,337.16,7.03,0.9134,18.73,0.011967,False
2025-08-21 08:50:50.675308,49.83,179,395.86,9.4,0.8221,22.1,0.025199,False
2025-08-21 08:51:50.675308,53.25,192,357.97,5.54,0.9109,7.44,0.024584,False
2025-08-21 08:52:50.675308,37.81,231,344.71,3.97,0.8068,28.7,0.013053,False
2025-08-21 08:53:50.675308,58.27,178,339.93,7.76,0.7,24.83,0.011922,False
2025-08-21 08:54:50.675308,56.02,196,338.24,8.43,0.7135,21.66,0.002062,False
2025-08-21 08:55:50.675308,68.68,183,214.2,4.15,0.7,11.51,0.034553,False
2025-08-21 08:56:50.675308,35.37,181,331.01,15.7,0.7647,24.77,0.001,False
2025-08-21 08:57:50.675308,59.29,201,285.7,26.52,0.9019,15.79,0.026724,False
2025-08-21 08:58:50.675308,37.29,220,325.19,3.88,0.7,13.89,0.011152,False
2025-08-21 08:59:50.675308,30.24,194,240.71,9.9,0.8009,23.02,0.002976,False
2025-08-21 09:00:50.675308,65.77,190,349.48,13.84,0.7219,17.4,0.046898,False
2025-08-21 09:01:50.675308,43.85,184,463.11,19.92,0.7612,14.04,0.012798,False
2025-08-21 09:02:50.675308,28.92,172,353.35,3.04,0.7,16.82,0.007198,False
2025-08-21 09:03:50.675308,60.75,200,292.45,6.26,0.7219,18.24,0.013453,False
2025-08-21 09:04:50.675308,56.53,225,189.46,22.37,0.7326,24.58,0.031699,False
2025-08-21 09:05:50.675308,34.54,188,379.66,17.03,0.9149,16.72,0.020192,False
2025-08-21 09:06:50.675308,64.5,206,301.93,8.52,0.896,25.05,0.01764,False
2025-08-21 09:07:50.675308,40.42,222,297.94,13.31,0.7463,24.39,0.024325,False
2025-08-21 09:08:50.675308,46.07,200,388.7,15.96,0.7,26.12,0.009557,False
2025-08-21 09:09:50.675308,24.66,202,253.16,14.83,0.9368,18.32,0.006535,False
2025-08-21 09:10:50.675308,35.28,203,428.58,3.05,0.9243,21.53,0.001,False
2025-08-21 09:11:50.675308,47.42,206,291.1,3.74,0.7,17.95,0.001814,False
2025-08-21 09:12:50.675308,45.35,210,303.03,22.23,0.8153,32.46,0.014243,False
2025-08-21 09:13:50.675308,39.75,191,261.34,6.39,0.7932,28.04,0.006818,False
2025-08-21 09:14:50.675308,56.08,207,222.06,4.18,0.7796,25.81,0.00962,False
2025-08-21 09:15:50.675308,56.66,183,210.64,4.42,0.7,30.1,0.013991,False
2025-08-21 09:16:50.675308,34.06,211,182.23,21.33,0.7,20.86,0.014682,False
2025-08-21 09:17:50.675308,35.95,195,158.7,6.7,0.9176,19.03,0.019547,False
2025-08-21 09:18:50.675308,60.79,218,413.46,3.96,0.9716,35.0,0.015027,False
2025-08-21 09:19:50.675308,59.33,212,295.91,7.25,0.7,24.51,0.018926,False
2025-08-21 09:20:50.675308,55.88,210,294.35,3.31,0.7853,18.62,0.001918,False
2025-08-21 09:21:50.675308,40.97,179,382.17,11.5,0.7719,20.82,0.005818,False
2025-08-21 09:22:50.675308,16.69,190,314.39,19.72,0.883,18.75,0.002486,False
2025-08-21 09:23:50.675308,79.1,210,214.18,2.62,0.7824,34.11,0.002333,False
2025-08-21 09:24:50.675308,33.81,172,336.21,26.12,0.7958,13.63,0.004914,False
2025-08-21 09:25:50.675308,47.68,204,413.25,14.58,0.8486,21.86,0.032124,False
2025-08-21 09:26:50.675308,47.06,211,138.44,3.12,0.8114,6.49,0.003512,False
2025-08-21 09:27:50.675308,41.78,186,330.1,4.23,0.932,20.4,0.018759,False
2025-08-21 09:28:50.675308,52.81,206,355.76,2.92,0.8132,14.95,0.005076,False
2025-08-21 09:29:50.675308,33.62,169,197.15,4.96,0.7,19.32,0.053466,False
2025-08-21 09:30:50.675308,73.29,184,348.59,4.15,0.8539,26.38,0.021567,False
2025-08-21 09:31:50.675308,5.62,991,853.47,0.14,0.2268,40.09,0.000798,True
2025-08-21 09:32:50.675308,33.98,195,365.41,4.91,0.9086,25.11,0.011184,False
